12/07/2020,08:45:04,Cyber Mesa - Santa Fe,18002,11.731,6.69,1.76471,5.848784,5.750952
12/07/2020,08:55:29,Cyber Mesa - Santa Fe,18002,10.337,5.329,1.11111,5.816584,5.710096
12/07/2020,09:05:52,Cyber Mesa - Santa Fe,18002,11.822,2.285,2.48447,5.850272,5.680032
12/07/2020,09:16:16,Cyber Mesa - Santa Fe,18002,10.231,1.509,1.72414,5.833128,5.719528
12/07/2020,09:26:37,Cyber Mesa - Santa Fe,18002,11.796,4.438,3.52941,5.849168,5.722712
12/07/2020,09:37:03,Cyber Mesa - Santa Fe,18002,10.306,2.25,0.568182,5.8302,5.733336
12/07/2020,09:47:22,Cyber Mesa - Santa Fe,18002,10.629,0.939,1.80723,5.849344,5.767016
12/07/2020,09:57:44,Cyber Mesa - Santa Fe,18002,10.511,57.906,0.581395,5.84836,5.722512
12/07/2020,10:08:05,Cyber Mesa - Santa Fe,18002,9.101,110.256,4.02299,5.847176,5.53888
12/07/2020,10:18:29,Cyber Mesa - Santa Fe,18002,10.214,3.602,3.61446,5.8304,5.599328
12/07/2020,10:28:49,Cyber Mesa - Santa Fe,18002,11.765,2.529,2.38095,5.84372,5.696096
12/07/2020,10:39:11,Cyber Mesa - Santa Fe,18002,10.224,0.76,2.27273,5.851776,5.755472
12/07/2020,10:49:30,Cyber Mesa - Santa Fe,18002,8.895,55.265,6.13497,5.825544,5.683552
12/07/2020,10:59:52,Cyber Mesa - Santa Fe,18002,10.352,1.673,3.44828,5.85664,5.68984
12/07/2020,11:10:15,Cyber Mesa - Santa Fe,18002,10.472,2.313,2.90698,5.848624,5.713032
12/07/2020,11:20:36,Cyber Mesa - Santa Fe,18002,14.238,1.869,5.03145,5.8446,5.700896
12/07/2020,11:30:59,Cyber Mesa - Santa Fe,18002,10.246,1.153,2.74725,5.823088,5.66128
12/07/2020,11:41:27,Cyber Mesa - Santa Fe,18002,10.235,0.757,4.44444,5.853416,5.651376
12/07/2020,11:51:48,Cyber Mesa - Santa Fe,18002,11.343,5.031,2.29885,5.832256,5.721888
12/07/2020,12:02:08,Cyber Mesa - Santa Fe,18002,13.22,2.739,4.7619,5.845128,5.694736
12/07/2020,12:12:27,Cyber Mesa - Santa Fe,18002,10.366,1.268,2.95858,5.854184,5.688232
12/07/2020,12:22:50,Cyber Mesa - Santa Fe,18002,10.108,1.278,1.76471,5.843672,5.696888
12/07/2020,12:33:12,Cyber Mesa - Santa Fe,18002,8.777,1.247,1.16279,5.843416,5.708312
12/07/2020,12:43:40,Cyber Mesa - Santa Fe,18002,11.74,3.894,3.50877,5.83924,5.748544
12/07/2020,12:54:00,Cyber Mesa - Santa Fe,18002,10.306,58.111,4.90798,5.850944,5.738272
12/07/2020,13:04:25,Cyber Mesa - Santa Fe,18002,10.242,3.277,2.87356,5.877032,5.718888
12/07/2020,13:14:45,Cyber Mesa - Santa Fe,18002,9.289,5.049,0.568182,5.856896,5.698472
12/07/2020,13:25:07,Cyber Mesa - Santa Fe,18002,13.314,3.254,4.5977,5.82644,5.689464
12/07/2020,13:35:28,Cyber Mesa - Santa Fe,18002,10.379,2.189,0.60241,5.833224,5.635224
12/07/2020,13:45:48,Cyber Mesa - Santa Fe,18002,11.762,3.687,2.40964,5.8602,5.712952
12/07/2020,13:56:09,Cyber Mesa - Santa Fe,18002,11.7,125.762,3.61446,5.856736,5.690376
12/07/2020,14:06:34,Cyber Mesa - Santa Fe,18002,11.73,4.827,2.90698,5.857456,5.630352
12/07/2020,14:16:53,Cyber Mesa - Santa Fe,18002,13.301,3.204,2.32558,5.839176,5.646856
12/07/2020,14:27:13,Cyber Mesa - Santa Fe,18002,11.803,2.786,2.35294,5.847904,5.66748
12/07/2020,14:37:53,Cyber Mesa - Santa Fe,18002,10.357,2.93,1.66667,5.854064,5.658696
12/07/2020,14:48:13,Cyber Mesa - Santa Fe,18002,12.559,1.41,2.38095,5.843496,5.65936
12/07/2020,14:58:33,Cyber Mesa - Santa Fe,18002,10.109,0.976,4.02685,5.851992,5.649088
12/07/2020,15:08:58,Cyber Mesa - Santa Fe,18002,10.254,2.364,5.23256,5.861784,5.70944
12/07/2020,15:19:24,Cyber Mesa - Santa Fe,18002,11.884,3.395,1.18343,5.848152,5.69648
12/07/2020,15:29:47,Cyber Mesa - Santa Fe,18002,11.683,3.006,5.23256,5.851088,5.7088
12/07/2020,15:40:18,Cyber Mesa - Santa Fe,18002,14.721,108.766,3.2967,5.856024,5.720216
12/07/2020,15:50:45,Cyber Mesa - Santa Fe,18002,13.81,111.994,2.5974,5.831536,5.696688
12/07/2020,16:01:05,Cyber Mesa - Santa Fe,18002,13.236,7.229,3.9548,5.829152,5.601224
12/07/2020,16:11:32,Cyber Mesa - Santa Fe,18002,10.386,2.547,1.72414,5.846424,5.648744
12/07/2020,16:21:51,Cyber Mesa - Santa Fe,18002,11.699,1.629,5.23256,5.855968,5.72392
12/07/2020,16:32:15,Cyber Mesa - Santa Fe,18002,8.733,111.243,4.06977,5.84876,5.692888
12/07/2020,16:42:43,Cyber Mesa - Santa Fe,18002,11.828,117.774,0.0,5.833344,5.674624
12/07/2020,16:53:02,Cyber Mesa - Santa Fe,18002,11.71,1.923,8.52273,5.871888,5.709096
12/07/2020,17:03:22,Cyber Mesa - Santa Fe,18002,8.868,60.669,5.68182,5.861856,5.644088
12/07/2020,17:13:44,Cyber Mesa - Santa Fe,18002,13.686,9.495,3.94737,5.851096,5.66656
12/07/2020,17:24:07,Cyber Mesa - Santa Fe,18002,10.297,1.838,7.86517,5.838088,5.678
12/07/2020,17:34:29,Cyber Mesa - Santa Fe,18002,11.822,2.683,2.84091,5.847408,5.651608
12/07/2020,17:44:56,Cyber Mesa - Santa Fe,18002,11.687,59.577,3.37079,5.848288,5.67456
12/07/2020,17:55:16,Cyber Mesa - Santa Fe,18002,10.263,172.17,2.90698,5.841136,5.711888
12/07/2020,18:05:39,Cyber Mesa - Santa Fe,18002,10.267,165.771,3.50877,5.834808,5.647984
12/07/2020,18:16:01,Cyber Mesa - Santa Fe,18002,11.31,3.852,2.24719,5.85076,5.633664
12/07/2020,18:26:22,Cyber Mesa - Santa Fe,18002,10.234,3.567,3.61446,5.836888,5.665696
12/07/2020,18:37:00,Cyber Mesa - Santa Fe,18002,8.822,2.364,2.27273,5.828648,5.617664
12/07/2020,18:47:23,Cyber Mesa - Santa Fe,18002,13.201,2.066,4.11765,5.849664,5.577296
12/07/2020,18:57:44,Cyber Mesa - Santa Fe,18002,8.905,56.615,5.68182,5.838488,5.677264
12/07/2020,19:08:03,Cyber Mesa - Santa Fe,18002,11.633,3.326,5.42169,5.842064,5.67088
12/07/2020,19:18:23,Cyber Mesa - Santa Fe,18002,10.488,56.963,3.52941,5.843176,5.769048
12/07/2020,19:28:47,Cyber Mesa - Santa Fe,18002,10.823,3.493,3.48837,5.850736,5.68316
12/07/2020,19:39:18,Cyber Mesa - Santa Fe,18002,10.195,57.536,3.93258,5.852816,5.679928
12/07/2020,19:49:39,Cyber Mesa - Santa Fe,18002,10.308,1.462,5.16129,5.862608,5.700288
12/07/2020,20:00:00,Cyber Mesa - Santa Fe,18002,10.77,110.551,3.48837,5.855432,5.68352
12/07/2020,20:10:25,Cyber Mesa - Santa Fe,18002,10.255,1.538,3.33333,5.85804,5.617
12/07/2020,20:20:44,Cyber Mesa - Santa Fe,18002,11.717,2.632,1.76471,5.850312,5.699512
12/07/2020,20:31:02,Cyber Mesa - Santa Fe,18002,8.857,1.161,5.81395,5.846488,5.710832
12/07/2020,20:41:36,Cyber Mesa - Santa Fe,18002,11.711,2.267,1.15607,5.857,5.662192
12/07/2020,20:51:57,Cyber Mesa - Santa Fe,18002,12.121,110.455,4.11765,5.85644,5.614288
12/07/2020,21:02:27,Cyber Mesa - Santa Fe,18002,11.032,107.572,2.66667,5.392712,4.974144
12/07/2020,21:12:49,Cyber Mesa - Santa Fe,18002,17.611,4.426,3.20513,5.70536,5.646536
12/07/2020,21:23:18,Cyber Mesa - Santa Fe,18002,17.598,3.851,3.0,3.554432,5.55824
12/07/2020,21:33:42,Cyber Mesa - Santa Fe,18002,11.799,4.385,1.68539,5.562984,5.601008
12/07/2020,21:44:08,Cyber Mesa - Santa Fe,18002,11.864,2.829,4.65116,5.867728,5.60092
12/07/2020,21:54:35,Cyber Mesa - Santa Fe,18002,13.54,2.005,4.29688,3.933536,5.01172
12/07/2020,22:04:58,Cyber Mesa - Santa Fe,18002,11.743,2.567,2.25564,5.260288,5.067288
12/07/2020,22:15:25,Cyber Mesa - Santa Fe,18002,11.77,2.9,2.86885,5.525648,5.594096
12/07/2020,22:25:49,Cyber Mesa - Santa Fe,18002,11.706,0.484,2.38095,1.405048,5.44908
12/07/2020,22:36:19,Cyber Mesa - Santa Fe,18002,10.036,2.252,1.63934,1.673312,5.281888
12/07/2020,22:46:46,Cyber Mesa - Santa Fe,18002,10.308,57.37,4.81481,4.918176,5.3796
12/07/2020,22:57:22,Cyber Mesa - Santa Fe,18002,22.938,4.135,2.0,1.984992,5.470472
12/07/2020,23:07:56,Cyber Mesa - Santa Fe,18002,10.951,2.949,2.33333,2.114168,4.297864
12/07/2020,23:18:30,Cyber Mesa - Santa Fe,18002,23.424,237.308,1.15385,1.633344,5.256872
12/07/2020,23:29:00,Cyber Mesa - Santa Fe,18002,13.796,1.796,2.0,1.734976,5.475448
12/07/2020,23:39:36,Cyber Mesa - Santa Fe,18002,9.254,4.389,1.36054,2.979584,5.00972
12/07/2020,23:50:02,Cyber Mesa - Santa Fe,18002,11.745,7.38,1.0,4.292456,5.670192
